yield,dose N,dose P,dose K,pH,prec 1,prec 2,prec 3,prec 4,prec 5,temp 1,temp 2,temp 3,temp 4,temp 5,soil P,soil K,soil Ca,soil Mg
4725,30,13.100436681222707,25,4.71,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,9.80000000000002e-5,9.100000000000012e-5,2.7100000000000046e-4,4.300000000000009e-5
801.2,0,13.100436681222707,25,4.9,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.700000000000007e-5,1.1900000000000014e-4,5.820000000000007e-4,6.500000000000006e-5
1976.4,0,39.301310043668124,25,4.94,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.899999999999997e-5,9.700000000000004e-5,5.220000000000003e-4,5.2000000000000044e-5
4355.2,90,26.200873362445414,25,4.97,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,9.600000000000006e-5,9.600000000000007e-5,3.6900000000000024e-4,4.5000000000000043e-5
3211.6,0,26.200873362445414,25,4.81,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.3000000000000012e-4,7.700000000000011e-5,4.3200000000000063e-4,4.400000000000007e-5
4780,90,13.100436681222707,25,4.96,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.3600000000000008e-4,9.700000000000001e-5,5.63e-4,4.8000000000000015e-5
5087,60,0,25,4.64,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.7e-5,1.7900000000000012e-4,4.460000000000004e-4,5.500000000000004e-5
4692.8,30,26.200873362445414,25,5.15,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,9.3e-5,7.999999999999998e-5,3.2699999999999987e-4,3.6e-5
3017.2,30,39.301310043668124,25,4.67,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.0499999999999999e-4,1.2100000000000004e-4,5.530000000000001e-4,6.500000000000002e-5
2991.6,60,39.301310043668124,25,4.75,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.510000000000002e-4,1.1800000000000025e-4,6.94000000000001e-4,5.9000000000000153e-5
7655.2,60,39.301310043668124,25,4.33,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,4.400000000000001e-5,2.470000000000005e-4,3.250000000000005e-4,3.800000000000005e-5
6586.8,60,0,25,5.02,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,5.399999999999998e-5,9.800000000000002e-5,2.3700000000000001e-4,3.200000000000001e-5
10178.2,30,0,25,4.62,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.699999999999993e-5,9.899999999999991e-5,5.029999999999996e-4,5.5e-5
10796.2,30,39.301310043668124,25,4.87,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,7.599999999999996e-5,8.999999999999999e-5,5.66e-4,4.800000000000003e-5
5986.6,0,26.200873362445414,25,4.59,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.900000000000005e-5,1.8500000000000016e-4,3.4100000000000027e-4,3.000000000000005e-5
9543.8,60,26.200873362445414,25,4.76,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,7.499999999999997e-5,9.099999999999995e-5,4.0199999999999985e-4,4.5e-5
12651.6,90,13.100436681222707,25,4.65,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.999999999999988e-5,8.499999999999992e-5,2.3099999999999952e-4,2.9999999999999977e-5
2729.6,0,13.100436681222707,25,4.91,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.0899999999999995e-4,8.599999999999994e-5,4.010000000000002e-4,4E-05
1163.4,0,0,25,4.69,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,6.000000000000012e-5,8.700000000000023e-5,6.870000000000015e-4,5.000000000000015e-5
4155.8,0,39.301310043668124,25,4.99,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,9.500000000000013e-5,8.00000000000001e-5,3.400000000000006e-4,4.200000000000009e-5
4438.8,90,39.301310043668124,25,4.67,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.100000000000013e-5,9.50000000000001e-5,5.080000000000005e-4,6.400000000000008e-5
5810.8,90,26.200873362445414,25,4.81,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,6.899999999999994e-5,1.1799999999999995e-4,4.7399999999999976e-4,4.999999999999996e-5
6057.2,90,0,25,4.54,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.3299999999999998e-4,1.0800000000000001e-4,3.7599999999999987e-4,3.9e-5
3938.6,30,13.100436681222707,25,4.93,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,9.300000000000001e-5,9.699999999999999e-5,3.629999999999999e-4,3.8e-5
3478.4,30,26.200873362445414,25,4.71,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.7299999999999998e-4,9.699999999999992e-5,5.269999999999997e-4,6.1e-5
6289.6,60,13.100436681222707,25,4.76,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,7.900000000000012e-5,8.700000000000018e-5,4.830000000000007e-4,5.500000000000015e-5
6269.4,30,39.301310043668124,25,4.25,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,4.700000000000007e-5,2.4500000000000064e-4,4.180000000000008e-4,4.4000000000000094e-5
5723,90,39.301310043668124,25,4.88,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,4.4000000000000006e-5,1.0100000000000011e-4,4.240000000000001e-4,4.500000000000003e-5
7708.8,60,0,25,4.55,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.0400000000000016e-4,9.400000000000018e-5,2.5000000000000033e-4,3.300000000000007e-5
10128.8,30,13.100436681222707,25,4.58,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,6.699999999999996e-5,1.8300000000000014e-4,2.789999999999999e-4,3.800000000000002e-5
4998.4,0,0,25,4.74,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,4.700000000000002e-5,9.300000000000009e-5,4.6300000000000036e-4,3.800000000000004e-5
11749.4,90,13.100436681222707,25,4.69,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,3.199999999999998e-5,9.500000000000002e-5,5.429999999999999e-4,6.100000000000002e-5
4904,0,26.200873362445414,25,4.5,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,7.499999999999997e-5,1.0300000000000005e-4,9.100000000000001e-4,7.700000000000008e-5
2949.4,60,13.100436681222707,25,4.67,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,5.099999999999997e-5,1.2200000000000001e-4,6.179999999999996e-4,6.2e-5
907.6,60,26.200873362445414,25,4.85,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.2600000000000014e-4,8.100000000000014e-5,1.710000000000003e-4,1.3000000000000013e-5
5521.4,30,0,25,4.99,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.059999999999999e-4,8.1e-5,2.819999999999999e-4,3.0000000000000004e-5
5185,90,0,25,4.41,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.570000000000001e-4,1.3500000000000016e-4,5.450000000000005e-4,5.500000000000008e-5
3321.4,0,39.301310043668124,25,4.77,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.0300000000000024e-4,1.0500000000000018e-4,4.2400000000000077e-4,4.700000000000011e-5
4607.6,0,13.100436681222707,25,4.7,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.199999999999996e-5,1.329999999999999e-4,7.189999999999996e-4,7.199999999999995e-5
2637.4,90,26.200873362445414,25,4.78,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.6600000000000008e-4,1.1099999999999995e-4,3.970000000000001e-4,4.100000000000002e-5
3996.4,60,39.301310043668124,25,4.68,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,8.399999999999993e-5,6.399999999999993e-5,2.7599999999999977e-4,2.999999999999999e-5
7613.6,30,26.200873362445414,25,4.7,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.0699999999999994e-4,1.06e-4,5.460000000000002e-4,4.9e-5
6742.8,90,39.301310043668124,25,4.8,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,2.7999999999999996e-5,9.600000000000004e-5,3.200000000000001e-4,2.0000000000000022e-5
4884.2,90,13.100436681222707,25,4.71,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,5.400000000000006e-5,1.0300000000000013e-4,4.550000000000004e-4,5.2000000000000085e-5
5370.4,60,0,25,4.45,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.1300000000000009e-4,8.900000000000002e-5,2.2600000000000007e-4,2.8000000000000013e-5
6940.4,0,0,25,4.73,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,4.200000000000004e-5,8.300000000000012e-5,4.100000000000005e-4,3.600000000000004e-5
3590,0,39.301310043668124,25,4.64,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,4.4999999999999955e-5,1.08e-4,5.650000000000001e-4,3.7e-5
7591.8,30,0,25,4.97,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.0199999999999997e-4,9.800000000000006e-5,3.670000000000002e-4,3.100000000000001e-5
5238.2,0,26.200873362445414,25,4.66,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,7.200000000000007e-5,7.900000000000012e-5,4.5100000000000066e-4,3.5000000000000044e-5
1471.8,30,13.100436681222707,25,4.83,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.1999999999999998e-4,8.999999999999998e-5,3.6399999999999996e-4,4.200000000000002e-5
1991.2,90,0,25,4.83,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,6.199999999999993e-5,1.1199999999999992e-4,7.849999999999995e-4,6.199999999999999e-5
5430.4,0,13.100436681222707,25,4.85,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,7.700000000000015e-5,1.0900000000000017e-4,5.76000000000001e-4,5.400000000000009e-5
5468,60,13.100436681222707,25,4.27,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.0399999999999995e-4,1.19e-4,3.5699999999999973e-4,4.3e-5
4738.8,30,26.200873362445414,25,4.65,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,7.899999999999996e-5,8.399999999999997e-5,4.949999999999998e-4,4.7000000000000004e-5
5319,60,39.301310043668124,25,4.13,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.6400000000000008e-4,4.680000000000005e-4,4.3999999999999996e-4,6.300000000000001e-5
3012.2,90,26.200873362445414,25,4.86,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,9.399999999999983e-5,8.499999999999988e-5,3.289999999999995e-4,3.6999999999999964e-5
3168.8,30,39.301310043668124,25,4.67,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.8600000000000035e-4,7.500000000000006e-5,2.730000000000002e-4,2.900000000000005e-5
6602.4,60,26.200873362445414,25,4.89,188.33333333333334,152.11666666666667,106.76666666666667,320.1166666666667,127.63333333333334,2.3028011204481795,11.41090564248459,17.057843137254903,18.250394144144146,16.54423309178744,1.3000000000000007e-4,9.800000000000015e-5,3.720000000000003e-4,4.100000000000007e-5
1176,30,8.73362445414847,50,4.38,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.7000000000000036e-5,3.800000000000004e-5,1.3800000000000016e-4,1.5000000000000026e-5
2174,0,0,50,4.58,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.5999999999999996e-5,1.7000000000000003e-5,7.1e-5,8E-06
572,90,0,0,4.57,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.500000000000005e-5,1.900000000000005e-5,4.900000000000011e-5,6.000000000000015e-6
1061,90,0,25,5.22,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,4.200000000000005e-5,1.600000000000002e-5,3.800000000000004e-5,4.000000000000006e-6
839,0,8.73362445414847,50,4.38,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.7000000000000036e-5,3.800000000000004e-5,1.3800000000000016e-4,1.5000000000000026e-5
557,30,0,25,4.58,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.5999999999999996e-5,1.7000000000000003e-5,7.1e-5,8E-06
949,60,0,75,4.57,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.500000000000005e-5,1.900000000000005e-5,4.900000000000011e-5,6.000000000000015e-6
526,30,8.73362445414847,0,5.22,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,4.200000000000005e-5,1.600000000000002e-5,3.800000000000004e-5,4.000000000000006e-6
614,0,8.73362445414847,0,4.38,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.7000000000000036e-5,3.800000000000004e-5,1.3800000000000016e-4,1.5000000000000026e-5
1179,0,8.73362445414847,75,4.58,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.5999999999999996e-5,1.7000000000000003e-5,7.1e-5,8E-06
1936,0,0,25,4.57,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.500000000000005e-5,1.900000000000005e-5,4.900000000000011e-5,6.000000000000015e-6
4058,60,8.73362445414847,25,5.22,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,4.200000000000005e-5,1.600000000000002e-5,3.800000000000004e-5,4.000000000000006e-6
4683,0,0,0,4.38,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.7000000000000036e-5,3.800000000000004e-5,1.3800000000000016e-4,1.5000000000000026e-5
2528,0,0,75,4.58,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.5999999999999996e-5,1.7000000000000003e-5,7.1e-5,8E-06
550,60,8.73362445414847,0,4.57,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.500000000000005e-5,1.900000000000005e-5,4.900000000000011e-5,6.000000000000015e-6
2562,90,8.73362445414847,50,5.22,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,4.200000000000005e-5,1.600000000000002e-5,3.800000000000004e-5,4.000000000000006e-6
868,90,8.73362445414847,0,4.38,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.7000000000000036e-5,3.800000000000004e-5,1.3800000000000016e-4,1.5000000000000026e-5
1195,30,0,50,4.58,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.5999999999999996e-5,1.7000000000000003e-5,7.1e-5,8E-06
511,60,8.73362445414847,75,4.57,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.500000000000005e-5,1.900000000000005e-5,4.900000000000011e-5,6.000000000000015e-6
234,60,0,25,5.22,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,4.200000000000005e-5,1.600000000000002e-5,3.800000000000004e-5,4.000000000000006e-6
1384,30,8.73362445414847,25,4.38,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.7000000000000036e-5,3.800000000000004e-5,1.3800000000000016e-4,1.5000000000000026e-5
1647,0,8.73362445414847,25,4.58,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.5999999999999996e-5,1.7000000000000003e-5,7.1e-5,8E-06
909,30,0,0,4.57,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.500000000000005e-5,1.900000000000005e-5,4.900000000000011e-5,6.000000000000015e-6
1836,60,8.73362445414847,50,4.58,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.5999999999999996e-5,1.7000000000000003e-5,7.1e-5,8E-06
925,60,0,50,4.57,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.500000000000005e-5,1.900000000000005e-5,4.900000000000011e-5,6.000000000000015e-6
1281,30,0,75,4.38,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.7000000000000036e-5,3.800000000000004e-5,1.3800000000000016e-4,1.5000000000000026e-5
667,90,0,75,4.58,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.5999999999999996e-5,1.7000000000000003e-5,7.1e-5,8E-06
122,90,8.73362445414847,75,4.57,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.500000000000005e-5,1.900000000000005e-5,4.900000000000011e-5,6.000000000000015e-6
240,30,8.73362445414847,75,5.22,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,4.200000000000005e-5,1.600000000000002e-5,3.800000000000004e-5,4.000000000000006e-6
2908,30,8.73362445414847,25,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
2581,0,0,50,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
1786,60,8.73362445414847,25,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
3660,90,8.73362445414847,50,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
3802,0,0,25,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
1589,90,8.73362445414847,25,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
1999,30,0,50,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
497,60,0,25,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
493,90,0,0,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
2355,0,8.73362445414847,75,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
1662,0,8.73362445414847,50,5.96,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.3000000000000001e-5,2.7000000000000026e-5,1.2900000000000005e-4,1.400000000000001e-5
1488,60,8.73362445414847,75,5.76,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.8999999999999997e-5,1.999999999999999e-5,4.899999999999995e-5,4.999999999999999e-6
2800,0,8.73362445414847,25,5.04,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,2.9999999999999987e-5,1.599999999999999e-5,8.299999999999998e-5,7.999999999999998e-6
1091,60,0,75,6.07,355.43333333333334,221.25,182.13333333333333,490,202.16666666666666,1.7635294117647058,10.9,16.00686274509804,17.208775252525253,14.867578502415459,1.8999999999999984e-5,2.0999999999999975e-5,8.099999999999998e-5,9.999999999999996e-6
